GISPROPNUM,COMMUNITYB,COUNCILDIS,PRECINCT,ZIPCODE,SubZnName,DIMENSIONS,FIELD_LIGH,FIELD_NUMB,NAME,SURFACE_TY,Zone_Name,Frisbee,AdultBaseb,AdultSoftb,AdultFootb,Youthfootb,NonRegulat,LLBaseb13a,LLBaseb12a,TBall,LLSoftball,Kickball,Cricket,Tennis,Basketball,Hockey,TrackandFi,Lacrosse,Handball,Volleyball,Netball,Bocce,Rugby,FlagFootba,Wheelchair
B054,308,41,77,11213,Handball-09,Handball,No,9,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-06,Handball,No,6,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-07,Handball,No,7,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-05,Handball,No,5,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-08,Handball,No,8,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-04,Handball,No,4,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-03,Handball,No,3,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-01,Handball,No,1,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-11,Handball,No,11,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Netball-01,Netball,Yes,1,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
B054,308,41,77,11213,Netball-03,Netball,Yes,3,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
B054,308,41,77,11213,Netball-02,Netball,Yes,2,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
B054,308,41,77,11233,Tennis-05,Tennis,Yes,5,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-03,Tennis,Yes,3,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-10,Tennis,Yes,10,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-07,Tennis,Yes,7,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-06,Tennis,Yes,6,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-01,Tennis,Yes,1,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-02,Tennis,Yes,2,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-09,Tennis,Yes,9,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-08,Tennis,Yes,8,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-04,Tennis,Yes,4,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11233,Tennis-11,Tennis,Yes,11,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B055,301,34,90,11206,Softball-01,"60ft base path, 150-200ft fence",Yes,1,,Synthetic,Sternberg Park (Lindsey Park),No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B055,301,34,90,11206,Softball-02,"60ft base path, 150-200ft fence",Yes,2,,Synthetic,Sternberg Park (Lindsey Park),No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B055,301,34,90,11206,Basketball-01,Full Court,No,1,,Asphalt,Sternberg Park (Lindsey Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B055,301,34,90,11206,Basketball-02,Full Court,No,2,,Asphalt,Sternberg Park (Lindsey Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B055,301,34,90,11206,Football-01,160 x 360ft rectangular,Yes,1,,Synthetic,Sternberg Park (Lindsey Park),Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B055,301,34,90,11206,Handball-02,Handball,No,2,,Asphalt,Sternberg Park (Lindsey Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B055,301,34,90,11206,Handball-01,Handball,No,1,,Asphalt,Sternberg Park (Lindsey Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B056,305,37,75,11207,Basketball-02,Full Court,No,2,,Asphalt,Martin Luther King Jr. Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B056,305,37,75,11207,Basketball-01,Full Court,No,1,,Asphalt,Martin Luther King Jr. Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B056,305,37,75,11207,Handball-02,Handball,No,2,,Asphalt,Martin Luther King Jr. Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B056,305,37,75,11207,Handball-01,Handball,No,1,,Asphalt,Martin Luther King Jr. Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Basketball-05,Full Court,No,5,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Basketball-06,Full Court,No,6,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Basketball-07,Full Court,No,7,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-14,Handball,No,14,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-11,Handball,No,11,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-09,Handball,No,9,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-10,Handball,No,10,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-13,Handball,No,13,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Rocco Torre-Handball-12,Handball,No,12,Rocco Torre,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Asphalt-Softball-02,"60ft base path, 150-200ft fence",No,2,Gerritsen Complex-Asphalt,Asphalt,Marine Park,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Asphalt-Softball-01,"60ft base path, 150-200ft fence",No,1,Gerritsen Complex-Asphalt,Asphalt,Marine Park,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Basketball-02,Full Court,No,2,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Basketball-03,Full Court,No,3,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Basketball-04,Full Court,No,4,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Basketball-01,Full Court,No,1,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-04,Handball,No,4,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-03,Handball,No,3,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-01,Handball,No,1,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-06,Handball,No,6,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-08,Handball,No,8,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-02,Handball,No,2,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-07,Handball,No,7,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Handball-05,Handball,No,5,Gerritsen Complex,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11234,Gerritsen Complex-Multi Purpose Play Area-01,147-295ft W x 295-393ft L,No,1,Gerritsen Complex,Asphalt,Marine Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes
B057,318,46,63,11234,Seba Playground-Volleyball-01,Volleyball,No,1,Seba Playground,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
B057,318,46,63,11234,Softball-19,"60ft base path, 150-200ft fence",No,19,,Natural,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-05,Full Court,No,5,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-06,Full Court,No,6,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-07,Full Court,No,7,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-08,Full Court,No,8,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-01,Full Court,No,1,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-02,Full Court,No,2,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-03,Full Court,No,3,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Basketball-04,Full Court,No,4,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Handball-01,Handball,No,1,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Handball-02,Handball,No,2,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Handball-03,Handball,No,3,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Ps 278 Plgd-Handball-04,Handball,No,4,Ps 278 Plgd,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Basketball-02,Full Court,No,2,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Basketball-01,Full Court,No,1,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Basketball-04,Full Court,No,4,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Basketball-03,Full Court,No,3,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Bocce-03,Bocce,Yes,3,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B057,318,46,63,11229,Bocce-01,Bocce,Yes,1,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B057,318,46,63,11229,Bocce-02,Bocce,Yes,2,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B057,318,46,63,11229,Handball-01,Handball,No,1,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-08,Handball,No,8,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-07,Handball,No,7,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-04,Handball,No,4,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-02,Handball,No,2,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-05,Handball,No,5,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-03,Handball,No,3,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Handball-06,Handball,No,6,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-05,Tennis,No,5,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-11,Tennis,No,11,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-10,Tennis,No,10,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-12,Tennis,No,12,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-15,Tennis,No,15,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-03,Tennis,No,3,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-08,Tennis,No,8,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-14,Tennis,No,14,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-13,Tennis,No,13,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-01,Tennis,No,1,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-07,Tennis,No,7,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-04,Tennis,No,4,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-02,Tennis,No,2,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-06,Tennis,No,6,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Tennis-09,Tennis,No,9,,Asphalt,Marine Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Softball-13,"60ft base path, 150-200ft fence",No,13,,Natural,Marine Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Softball-11,"60ft base path, 150-200ft fence",No,11,,Natural,Marine Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Softball-12,"60ft base path, 150-200ft fence",No,12,,Natural,Marine Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Cricket-04,60 ft Cricket Pitch,No,4,,Natural,Marine Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Cricket-03,60 ft Cricket Pitch,No,3,,Natural,Marine Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Soccer-09,60 x 360ft rectangular,No,9,,Natural,Marine Park,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B057,318,46,63,11229,Soccer-07,60 x 360ft rectangular,No,7,,Natural,Marine Park,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
